device_fk_id,latitude,longitude,time_stamp,sts,speed
25029,27.877962112426758,76.0609130859375,2021-10-23T14:07:12Z,2021-10-23T14:07:25.262292Z,0
25029,27.877962112426758,76.0609130859375,2021-10-23T14:07:20Z,2021-10-23T14:07:25.262181Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:50Z,2021-10-23T14:06:56.925629Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:52Z,2021-10-23T14:06:56.928789Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:54Z,2021-10-23T14:06:56.927139Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:48Z,2021-10-23T14:06:50.920355Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:44Z,2021-10-23T14:06:50.918876Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:46Z,2021-10-23T14:06:50.9179Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:42Z,2021-10-23T14:06:44.966326Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:40Z,2021-10-23T14:06:44.96571Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:38Z,2021-10-23T14:06:44.96666Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:36Z,2021-10-23T14:06:39.270661Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:32Z,2021-10-23T14:06:39.270214Z,0
25029,27.87786865234375,76.06095123291016,2021-10-23T14:06:34Z,2021-10-23T14:06:39.269946Z,0
25029,27.877857208251953,76.06097412109375,2021-10-23T14:06:28Z,2021-10-23T14:06:33.057955Z,4
25029,27.877864837646484,76.06095886230469,2021-10-23T14:06:30Z,2021-10-23T14:06:33.056685Z,0
25029,27.877845764160156,76.06098937988281,2021-10-23T14:06:26Z,2021-10-23T14:06:33.057296Z,4
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:22Z,2021-10-23T14:06:27.16782Z,0
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:24Z,2021-10-23T14:06:27.167484Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:22Z,2021-10-23T14:06:27.157424Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:56Z,2021-10-23T14:06:27.126041Z,0
25029,27.877853393554688,76.06111145019531,2021-10-23T14:04:40Z,2021-10-23T14:06:22.570519Z,6
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:38Z,2021-10-23T14:06:22.570258Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:36Z,2021-10-23T14:06:22.569966Z,0
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:20Z,2021-10-23T14:06:22.569524Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:30Z,2021-10-23T14:06:22.537207Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:28Z,2021-10-23T14:06:22.532606Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:32Z,2021-10-23T14:06:22.5679Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:34Z,2021-10-23T14:06:22.567303Z,0
25029,27.877845764160156,76.0611801147461,2021-10-23T14:04:44Z,2021-10-23T14:06:22.567Z,0
25029,27.877845764160156,76.06114959716797,2021-10-23T14:04:42Z,2021-10-23T14:06:22.566841Z,6
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:26Z,2021-10-23T14:06:22.56005Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:04:24Z,2021-10-23T14:06:22.538311Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:05:05Z,2021-10-23T14:06:20.757973Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:04:54Z,2021-10-23T14:06:20.757824Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:04:50Z,2021-10-23T14:06:20.757668Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:04:48Z,2021-10-23T14:06:20.757511Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:04:59Z,2021-10-23T14:06:20.757311Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:04:58Z,2021-10-23T14:06:20.757113Z,0
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:18Z,2021-10-23T14:06:20.765977Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:04:46Z,2021-10-23T14:06:20.770744Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:05:01Z,2021-10-23T14:06:20.770652Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:04:56Z,2021-10-23T14:06:20.77056Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:04:52Z,2021-10-23T14:06:20.770467Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:05:03Z,2021-10-23T14:06:20.770371Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:06:02Z,2021-10-23T14:06:19.092291Z,0
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:12Z,2021-10-23T14:06:19.092771Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:05:56Z,2021-10-23T14:06:19.091704Z,0
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:08Z,2021-10-23T14:06:19.093558Z,0
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:10Z,2021-10-23T14:06:19.092237Z,0
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:14Z,2021-10-23T14:06:19.092068Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:06:04Z,2021-10-23T14:06:19.091024Z,0
25029,27.87785530090332,76.06111907958984,2021-10-23T14:06:06Z,2021-10-23T14:06:19.093091Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:06:00Z,2021-10-23T14:06:19.092921Z,0
25029,27.87785530090332,76.06111145019531,2021-10-23T14:06:16Z,2021-10-23T14:06:19.092742Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:05:07Z,2021-10-23T14:06:19.09151Z,0
25029,27.877849578857422,76.06118774414062,2021-10-23T14:05:58Z,2021-10-23T14:06:19.090448Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:52Z,2021-10-23T14:01:56.771227Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:48Z,2021-10-23T14:01:56.770622Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:54Z,2021-10-23T14:01:56.771278Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:46Z,2021-10-23T14:01:49.175989Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:42Z,2021-10-23T14:01:49.175902Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:44Z,2021-10-23T14:01:49.175258Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:38Z,2021-10-23T14:01:43.20081Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:40Z,2021-10-23T14:01:43.199887Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:36Z,2021-10-23T14:01:43.200339Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:30Z,2021-10-23T14:01:37.167981Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:32Z,2021-10-23T14:01:37.167814Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:34Z,2021-10-23T14:01:37.167376Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:24Z,2021-10-23T14:01:31.10737Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:26Z,2021-10-23T14:01:31.105949Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:28Z,2021-10-23T14:01:31.101743Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:22Z,2021-10-23T14:01:24.975192Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:18Z,2021-10-23T14:01:24.975736Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:20Z,2021-10-23T14:01:24.975741Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:16Z,2021-10-23T14:01:19.471785Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:14Z,2021-10-23T14:01:19.471477Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:12Z,2021-10-23T14:01:19.471364Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:10Z,2021-10-23T14:01:12.990157Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:08Z,2021-10-23T14:01:12.989455Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:06Z,2021-10-23T14:01:12.989732Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:00Z,2021-10-23T14:01:10.057733Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:04Z,2021-10-23T14:01:10.057721Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:01:02Z,2021-10-23T14:01:10.069231Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:00:56Z,2021-10-23T14:01:01.16756Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:00:58Z,2021-10-23T14:01:01.167462Z,0
25029,27.87782096862793,76.06108856201172,2021-10-23T14:00:54Z,2021-10-23T14:01:01.167329Z,0
25029,27.877824783325195,76.0610580444336,2021-10-23T14:00:50Z,2021-10-23T14:00:54.915332Z,6
25029,27.877822875976562,76.06108093261719,2021-10-23T14:00:52Z,2021-10-23T14:00:54.91521Z,0
25029,27.877826690673828,76.06102752685547,2021-10-23T14:00:48Z,2021-10-23T14:00:54.914906Z,6
25029,27.87782859802246,76.06098937988281,2021-10-23T14:00:46Z,2021-10-23T14:00:51.8899Z,7
25029,27.877824783325195,76.06095123291016,2021-10-23T14:00:44Z,2021-10-23T14:00:51.890426Z,6
25029,27.877803802490234,76.06092834472656,2021-10-23T14:00:42Z,2021-10-23T14:00:51.89116Z,6
25029,27.8776912689209,76.06092071533203,2021-10-23T14:00:36Z,2021-10-23T14:00:43.183584Z,7
25029,27.87777328491211,76.06090545654297,2021-10-23T14:00:40Z,2021-10-23T14:00:43.180945Z,6
25029,27.877731323242188,76.06090545654297,2021-10-23T14:00:38Z,2021-10-23T14:00:43.180683Z,7
25029,27.877641677856445,76.06101989746094,2021-10-23T14:00:30Z,2021-10-23T14:00:37.857959Z,6
25029,27.877647399902344,76.06098175048828,2021-10-23T14:00:32Z,2021-10-23T14:00:37.857768Z,5
25029,27.877668380737305,76.06095123291016,2021-10-23T14:00:34Z,2021-10-23T14:00:37.83367Z,6
25029,27.877649307250977,76.06106567382812,2021-10-23T14:00:28Z,2021-10-23T14:00:31.196862Z,8
25029,27.87766456604004,76.06111145019531,2021-10-23T14:00:26Z,2021-10-23T14:00:31.196761Z,7
25029,27.877668380737305,76.06114959716797,2021-10-23T14:00:24Z,2021-10-23T14:00:31.188383Z,5
25029,27.877668380737305,76.0612564086914,2021-10-23T14:00:18Z,2021-10-23T14:00:26.509052Z,6
25029,27.877668380737305,76.06122589111328,2021-10-23T14:00:20Z,2021-10-23T14:00:26.511198Z,4
25029,27.877670288085938,76.06119537353516,2021-10-23T14:00:22Z,2021-10-23T14:00:26.510341Z,6
25029,27.877683639526367,76.06134033203125,2021-10-23T14:00:12Z,2021-10-23T14:00:19.307718Z,4
25029,27.877674102783203,76.06128692626953,2021-10-23T14:00:16Z,2021-10-23T14:00:19.307525Z,4
25029,27.8776798248291,76.06130981445312,2021-10-23T14:00:14Z,2021-10-23T14:00:19.306762Z,4
25029,27.877689361572266,76.06136322021484,2021-10-23T14:00:10Z,2021-10-23T14:00:15.877061Z,6
25029,27.877735137939453,76.06141662597656,2021-10-23T14:00:06Z,2021-10-23T14:00:15.876892Z,6
25029,27.877710342407227,76.06139373779297,2021-10-23T14:00:08Z,2021-10-23T14:00:15.876702Z,6
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:48Z,2021-10-23T14:00:12.802354Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:59:54Z,2021-10-23T14:00:12.80214Z,0
25029,27.877788543701172,76.06146240234375,2021-10-23T13:59:56Z,2021-10-23T14:00:12.616055Z,4
25029,27.877878189086914,76.06148529052734,2021-10-23T13:59:50Z,2021-10-23T14:00:12.616212Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:59:48Z,2021-10-23T14:00:12.615844Z,0
25029,27.87777328491211,76.06143951416016,2021-10-23T14:00:02Z,2021-10-23T14:00:12.612753Z,0
25029,27.87777328491211,76.06143951416016,2021-10-23T14:00:00Z,2021-10-23T14:00:12.665577Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:59:52Z,2021-10-23T14:00:12.665407Z,0
25029,27.877775192260742,76.06144714355469,2021-10-23T13:59:58Z,2021-10-23T14:00:12.66519Z,0
25029,27.877761840820312,76.06143951416016,2021-10-23T14:00:04Z,2021-10-23T14:00:12.615246Z,4
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:52Z,2021-10-23T14:00:12.615789Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:42Z,2021-10-23T13:47:48.572592Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:44Z,2021-10-23T13:47:48.56614Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:46Z,2021-10-23T13:47:48.565954Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:38Z,2021-10-23T13:47:42.382799Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:36Z,2021-10-23T13:47:42.380219Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:40Z,2021-10-23T13:47:42.377866Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:30Z,2021-10-23T13:47:36.46029Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:32Z,2021-10-23T13:47:36.461049Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:34Z,2021-10-23T13:47:36.459769Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:28Z,2021-10-23T13:47:30.393051Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:26Z,2021-10-23T13:47:30.392542Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:24Z,2021-10-23T13:47:30.392443Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:17Z,2021-10-23T13:47:24.40849Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:22Z,2021-10-23T13:47:24.407615Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:20Z,2021-10-23T13:47:24.40726Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:15Z,2021-10-23T13:47:17.419537Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:11Z,2021-10-23T13:47:17.419298Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:13Z,2021-10-23T13:47:17.419746Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:05Z,2021-10-23T13:47:11.612117Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:07Z,2021-10-23T13:47:11.611904Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:09Z,2021-10-23T13:47:11.611761Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:01Z,2021-10-23T13:47:05.589227Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:59Z,2021-10-23T13:47:05.588873Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:47:03Z,2021-10-23T13:47:05.570928Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:53Z,2021-10-23T13:46:59.469116Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:57Z,2021-10-23T13:46:59.46865Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:55Z,2021-10-23T13:46:59.471849Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:49Z,2021-10-23T13:46:53.3818Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:47Z,2021-10-23T13:46:53.383276Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:51Z,2021-10-23T13:46:53.382339Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:45Z,2021-10-23T13:46:47.866817Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:43Z,2021-10-23T13:46:47.882066Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:41Z,2021-10-23T13:46:47.882062Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:37Z,2021-10-23T13:46:41.596247Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:39Z,2021-10-23T13:46:41.594814Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:35Z,2021-10-23T13:46:41.595737Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:33Z,2021-10-23T13:46:35.517199Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:29Z,2021-10-23T13:46:35.516882Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:31Z,2021-10-23T13:46:35.528278Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:27Z,2021-10-23T13:46:29.785426Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:23Z,2021-10-23T13:46:29.778918Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:25Z,2021-10-23T13:46:29.794196Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:17Z,2021-10-23T13:46:23.80337Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:19Z,2021-10-23T13:46:23.803188Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:21Z,2021-10-23T13:46:23.803507Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:13Z,2021-10-23T13:46:17.932856Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:15Z,2021-10-23T13:46:17.932663Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:11Z,2021-10-23T13:46:17.93354Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:05Z,2021-10-23T13:46:12.820925Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:09Z,2021-10-23T13:46:12.82293Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:07Z,2021-10-23T13:46:12.823401Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:03Z,2021-10-23T13:46:06.641721Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:45:59Z,2021-10-23T13:46:06.643496Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:46:01Z,2021-10-23T13:46:06.643064Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:45:53Z,2021-10-23T13:46:04.266537Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:45:51Z,2021-10-23T13:46:04.266367Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:45:55Z,2021-10-23T13:46:04.265971Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:45:57Z,2021-10-23T13:46:04.267799Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:45:49Z,2021-10-23T13:46:04.267704Z,0
25029,27.877878189086914,76.06148529052734,2021-10-23T13:45:47Z,2021-10-23T13:46:04.267487Z,0
25029,27.88330841064453,76.06562805175781,2021-10-23T13:41:46Z,2021-10-23T13:41:50.581299Z,14
25029,27.883230209350586,76.06562042236328,2021-10-23T13:41:48Z,2021-10-23T13:41:50.581207Z,12
25029,27.8835391998291,76.06562042236328,2021-10-23T13:41:40Z,2021-10-23T13:41:44.605661Z,15
25029,27.883466720581055,76.06561279296875,2021-10-23T13:41:42Z,2021-10-23T13:41:44.60662Z,13
25029,27.88361930847168,76.06562042236328,2021-10-23T13:41:38Z,2021-10-23T13:41:44.605109Z,15
25029,27.88377571105957,76.06563568115234,2021-10-23T13:41:34Z,2021-10-23T13:41:38.667733Z,14
25029,27.883697509765625,76.06562042236328,2021-10-23T13:41:36Z,2021-10-23T13:41:38.667169Z,14
25029,27.88384437561035,76.06563568115234,2021-10-23T13:41:32Z,2021-10-23T13:41:38.666893Z,13
25029,27.883920669555664,76.06564331054688,2021-10-23T13:41:30Z,2021-10-23T13:41:32.802042Z,13
25029,27.88399887084961,76.06563568115234,2021-10-23T13:41:28Z,2021-10-23T13:41:32.800499Z,14
25029,27.884075164794922,76.06563568115234,2021-10-23T13:41:26Z,2021-10-23T13:41:32.798683Z,13
25029,27.88426399230957,76.06563568115234,2021-10-23T13:41:20Z,2021-10-23T13:41:26.68532Z,10
25029,27.884206771850586,76.06562805175781,2021-10-23T13:41:22Z,2021-10-23T13:41:26.685231Z,11
25029,27.884140014648438,76.06562805175781,2021-10-23T13:41:24Z,2021-10-23T13:41:26.683935Z,12
25029,27.884309768676758,76.06562805175781,2021-10-23T13:41:18Z,2021-10-23T13:41:20.663149Z,6
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:14Z,2021-10-23T13:41:20.663683Z,0
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:16Z,2021-10-23T13:41:20.665107Z,0
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:10Z,2021-10-23T13:41:14.688219Z,0
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:08Z,2021-10-23T13:41:14.687449Z,0
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:12Z,2021-10-23T13:41:14.688734Z,0
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:04Z,2021-10-23T13:41:08.992528Z,0
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:06Z,2021-10-23T13:41:08.993528Z,0
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:02Z,2021-10-23T13:41:08.992928Z,0
25029,27.891265869140625,76.08541107177734,2021-10-23T13:33:33Z,2021-10-23T13:41:02.569756Z,40
25029,27.8911075592041,76.08415985107422,2021-10-23T13:33:45Z,2021-10-23T13:41:02.57033Z,40
25029,27.891292572021484,76.08563995361328,2021-10-23T13:33:31Z,2021-10-23T13:41:02.569387Z,40
25029,27.891145706176758,76.08438873291016,2021-10-23T13:33:43Z,2021-10-23T13:41:02.570082Z,38
25029,27.88433837890625,76.06563568115234,2021-10-23T13:41:00Z,2021-10-23T13:41:02.569874Z,0
25029,27.89116668701172,76.0845947265625,2021-10-23T13:33:41Z,2021-10-23T13:41:02.56866Z,37
25029,27.891250610351562,76.08518981933594,2021-10-23T13:33:35Z,2021-10-23T13:41:02.570833Z,38
25029,27.89118766784668,76.08479309082031,2021-10-23T13:33:39Z,2021-10-23T13:41:02.570685Z,34
25029,27.891212463378906,76.0849838256836,2021-10-23T13:33:37Z,2021-10-23T13:41:02.570564Z,35
25029,27.891319274902344,76.08586120605469,2021-10-23T13:33:29Z,2021-10-23T13:41:02.569228Z,39
25029,27.89106559753418,76.08368682861328,2021-10-23T13:33:49Z,2021-10-23T13:41:00.815114Z,43
25029,27.8909912109375,76.08319854736328,2021-10-23T13:33:53Z,2021-10-23T13:41:00.814966Z,43
25029,27.88433837890625,76.06563568115234,2021-10-23T13:40:56Z,2021-10-23T13:41:00.814808Z,0
25029,27.891033172607422,76.08344268798828,2021-10-23T13:33:51Z,2021-10-23T13:41:00.814448Z,42
25029,27.89087677001953,76.08220672607422,2021-10-23T13:34:01Z,2021-10-23T13:41:00.813943Z,44
25029,27.89090919494629,76.08245849609375,2021-10-23T13:33:59Z,2021-10-23T13:41:00.813779Z,44
25029,27.890846252441406,76.08196258544922,2021-10-23T13:34:03Z,2021-10-23T13:41:00.813621Z,43
25029,27.88433837890625,76.06563568115234,2021-10-23T13:40:58Z,2021-10-23T13:41:00.813285Z,0
25029,27.890960693359375,76.08294677734375,2021-10-23T13:33:55Z,2021-10-23T13:41:00.813115Z,43
